State	State's Utility	Best Action
MHLHMHHL	175.08383179276132	1
LHLHMHHL	-12.340267971073793	0
LHMHMHHM	-90.0	2
LHMHLHHM	-1.5428237267609362	3
LMLHLMMM	550.0832822899413	1
MMLHLMHM	611.2038823739024	0
LLLHLLML	1091.5346858607777	3
LMLHLLLL	1213.5276800338165	1
LMMHLLLL	944.2304000579876	3
LMMMMLLL	1020.7265463526875	1
LLLHMLLL	1166.831701903259	2
LLLHHLML	1100.1485317129332	2
LLLHMLML	1003.9264693850967	0
LLMHMLML	857.6921627735792	1
LLHMMLML	805.6514777954301	2
LLMMLLHL	861.8352157729594	2
MLHHMLML	400.02552043970405	1
MLMHMLHL	542.0518252260096	0
HLLHHLHL	9.0	0
HLLHMLHL	10.0	3
HLMHMMHL	-22.73801895145221	3
HMHMMMHL	-52.73801895145221	1
HLHHMMHL	237.022810689423	0
MLHHMMHM	196.5374150258247	0
MLMHMMHL	471.3331178679536	3
MLMHLMHL	568.1481187647619	0
MMLHLMHL	690.9241149721016	1
MLLHLMHL	778.8048023206917	0
MHHHMLML	420.7824664660547	0
LHHHMLHL	523.091857567914	1
LMHHMLHL	706.0016050904854	2
LHMHMLHL	307.9127510091093	3
LMHHMMHL	345.84093290697064	1
LMHHHMHL	439.823504330933	1
LLHHHLHL	555.3596891619101	3
LMHHHLML	406.8011538978397	3
LMHHMLMM	474.22372024571905	1
LLHHHLMM	571.3599001172082	3
LLHHHLHM	484.22391010548745	0
LLHHMLHM	617.0665556857869	3
LLHHMLHL	707.8519575505715	2
LLMMMLHL	915.5842316429482	2
LMMMMLHL	236.3541750946764	0
LHMMHLHL	262.6159383015438	3
LHHMMLHL	314.0178930974969	1
LHHLLMHL	156.43695622881006	2
LHMMMHHL	-50.0	3
LHMHMHML	8.616567976294291	2
LHLHLHMM	273.6518484731247	2
LHLMLMHM	283.6518484731247	1
LHLHMMHM	4.414165861734503	1
LHLHMMHL	60.460394405454934	1
MHLHMMHL	89.40064473878235	0
MMMHLLML	771.9227318193085	0
LMMHMLLL	897.1802455608823	1
LLMHMLLL	963.533822446587	2
MLMHMLLL	1058.6588961942496	0
LLHHMLLL	1078.6588961942496	2
LHHHLMHM	258.8771631459214	2
LMHMMMHL	106.59360427555748	0
LHMMMMHL	106.59360427555748	0
LHHMHMHL	47.24226195199033	1
LHMHMMHM	124.40915397889245	3
MHLHMLHL	322.11970336197425	0
MHMHMLHL	420.78267181112255	0
MHHMMLHL	0.34068475051940794	2
MHMMLMHL	55.93424384800174	0
LHMLMMHL	89.46461346718435	3
LHMMLMHL	110.51646376009734	1
LHMMLMML	735.744986076424	3
LHMHLLLL	504.89366318800757	0
LHHHLLLL	807.4944289738044	3
LHHMLLLL	852.7718359965669	2
LHHLLMLL	817.4946523969102	1
LHMMLLLL	1048.19271125989	3
LHHLLLML	1083.0122379954278	3
LHHLMLLL	721.3645418494735	1
LMHLMLLL	795.1533636294402	2
LMHLMLML	816.8372696932068	2
LHMLHLML	435.4012962115749	2
LHMLHLHL	487.7131775095402	1
LMMLMMHL	530.7926498446969	2
MMMHHMML	15.85205117552944	2
MMLHHMML	95.39151274457254	2
MMLHMMLL	150.43535101415847	3
MMLHHMLL	167.1507191327556	3
MMLMHMLL	196.83445392783912	3
MMLLHMLL	240.5760720350192	2
MMLMHMML	227.37135419153776	3
MMLLHHML	285.96845729594924	2
MHLLHMML	328.85412084360763	2
MHLMHMML	376.50485170125927	0
LHLMMMML	462.783435272941	1
LMLMMMML	514.2040775597588	3
LMLLMMLL	560.2270074485259	0
LMLMMHLL	544.6969236991418	1
LMLMMHML	571.8857138194506	0
LLLHMHHL	99.9980636740211	3
LLLHHHHL	48.251215528732175	2
MLLHHMML	58.97424448344519	0
LLLHHMML	76.63830540771022	2
MLLHHMHL	62.93170055486918	1
MLLHMMHM	92.146578306966	2
MLLHHMMM	146.82977019650286	0
LLLHHMMM	207.5888668121183	3
LLMHHMMM	241.7656354715603	0
LLMHHLLM	384.3806664673073	1
LLMHHLMM	404.8676196244009	1
LLMHMLMM	460.96422936375563	0
LLHHMLMM	512.1826798621504	1
LLHMMLMM	460.96441187593535	1
MLLHMMHL	433.3164930603713	3
HHMHMHML	157.38489864579293	2
HHLMLHHL	-30.0	2
HHMMMHHL	86.59617340357443	2
MMHHMHHL	-90.0	3
MHHHMHHM	-130.0	3
MMHHMMHH	-120.0	1
MHMHMMHH	-120.0	1
MHMHHMHH	-130.0	3
LHMHMHHH	-100.0	2
LHMMMHHH	-90.0	3
LHMMMHMH	-19.36534019894662	3
LHMMLHMM	67.37203499502235	3
LHMMLHLM	119.30244749531755	0
LHHMLHLM	132.81574383913636	3
LHHLLHLL	206.775177309921	2
LMHMLHLL	689.3117752994482	2
LMMHLMLM	804.0888512484419	1
LLMHMMLL	1025.3063679528245	0
LMHMLMML	910.9707057503224	1
LLHMMMHL	1012.1899031351602	3
LLHLLMHL	499.99031837010557	2
LLHLLHHL	399.9922546960844	0
LMHLLMHL	59.996974861538604	0
LMHMLMHL	44.4413023724802	0
LHMLLHHL	89.49242035638416	1
MLHMLMHL	349.0558356869386	2
MLHLHMHL	231.7828393770975	3
MLHHLMHL	398.9511623921468	1
LHMMLHHM	-24.50738359838883	3
LLHHLHLL	565.639607829524	2
LLMHLHML	557.3599394443727	2
MLMHLHHL	34.289463629896126	2
MLLHLHHL	60.32189447160538	1
HLMHLHHL	55.91347813513251	1
LLHHLHMM	346.27692092785196	3
MLLHLHLL	860.4176673429934	0
MLLHMHLL	781.3576478822779	0
MLLHMHML	845.9531641088512	2
MLLHLHML	951.0592881498571	3
HLHHMHML	422.6148626944249	2
HLMHLMML	781.652420100704	0
MLMHLMML	879.6140396087229	2
MLMHMHLL	549.1399373372933	0
LLMHMHLL	621.2668399497576	0
LLMHLMLM	668.0745039397592	3
LLMHMHML	708.9719029218326	2
LLLHMHLM	902.5017263277833	1
LLLHLHLL	980.5577455332038	3
LLLHLHML	865.3976627386011	3
LLLHLMLL	1075.8497171263195	3
MLLHLLML	1011.3874941127228	3
HLLHMLLL	1114.1217538247708	0
HLLHLLLL	1105.6535015439406	0
HLLMLLLL	1158.1715668425245	0
HLLHLLML	1014.0378179806252	3
MLLMLLHL	631.3681572955821	1
HLLMLLHL	660.9485331274024	1
HLLMLMHL	720.9243220886225	0
MLLHLMML	911.776676755943	0
LLLMLLHL	1069.115055475033	1
LLLMMLHL	1022.2035499275297	2
LLLHMMLL	1026.551288267493	0
LLLHLLLM	1213.5276800338165	2
HLLMLMLL	1102.354410158272	3
LLLMMLML	1154.1337981833947	2
LLLLMLML	1138.7204183650551	0
LLLHMLHL	983.9827244588241	1
LLLMMMML	980.9960578607821	2
LLLMHMLL	1067.7091777650237	2
LLLHLMMM	1066.957208636087	1
LLLHLMLM	1152.1749120304348	1
LLLHMHLL	932.5019709798835	2
MLLMMLLL	1127.5641455419807	3
LLLLHLLL	1135.8481710212004	2
LLLMHLLL	1128.7204183650551	1
MLLHMLML	890.507896520486	3
MLLHHLML	956.1201115212103	2
MLLHHLLL	1040.1336785416397	0
